date;ID;resultID;ap_id;ip_ap;expected_download_mbps;expected_upload_mbps;speedtest_server_url;payload_download_size;payload_upload_size;result_download_mbps;result_upload_mbps;result_start_date;result_end_date;duration;result_execution;test_type;workflow_process_id;ap_type;is_satellite;cumple;result_message;flow_id
2023-11-01 06:16:56.073;45468;3569008;10586;172.25.207.51;13440.00;3360.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 06:16:56.073;2023-11-01 06:17:17.923;21;failed;scheduled;MT-014280;indoor;1;FALLIDO;error from python script [ 20231101061656-45069168-STX.py ] for speed test on [ 172.25.207.51 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:57:34.840;46609;3569009;10637;172.28.135.187;13440.00;3360.00;http://181.49.90.146;4;2;16209.67;3087.37;2023-11-01 06:57:34.840;2023-11-01 07:00:26.703;171;succeeded;scheduled;MT-014280;indoor;1;NO;NULL;1
2023-11-01 06:34:05.477;42403;3569010;10694;172.28.136.91;13440.00;3360.00;http://181.49.90.146;4;2;13730.61;5994.83;2023-11-01 06:34:05.477;2023-11-01 06:35:03.040;57;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:09:28.430;37600;3569011;10696;172.25.193.147;20160.00;5040.00;http://172.28.103.2;12;4;24328.16;6002.66;2023-11-01 06:09:28.430;2023-11-01 06:10:48.890;80;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:22:30.307;18990;3569012;10724;172.25.236.139;20160.00;5040.00;http://181.49.90.145;12;4;23102.34;7763.43;2023-11-01 06:22:30.307;2023-11-01 06:23:56.830;86;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:23:58.677;36783;3569013;10731;172.28.136.219;13440.00;3360.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 06:23:58.677;2023-11-01 06:24:20.453;21;failed;scheduled;MT-014280;indoor;0;FALLIDO;error from python script [ 20231101062358-41963022-STX.py ] for speed test on [ 172.28.136.219 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:10:05.993;36702;3569014;10763;172.25.222.203;20160.00;5040.00;http://172.28.103.6;12;4;19005.63;10211.85;2023-11-01 06:10:05.993;2023-11-01 06:12:46.317;160;succeeded;scheduled;MT-014280;indoor;0;NO;NULL;1
2023-11-01 06:47:00.960;13412;3569015;10791;172.25.129.83;13440.00;3360.00;http://181.49.90.145;4;2;19550.06;5864.14;2023-11-01 06:47:00.960;2023-11-01 06:47:57.330;56;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:49:01.117;19104;3569016;10894;172.28.133.227;13440.00;3360.00;http://172.28.103.2;4;2;17917.66;8338.84;2023-11-01 06:49:01.117;2023-11-01 06:49:50.440;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:15:48.440;46333;3569017;10929;172.25.242.235;20160.00;5040.00;http://181.49.90.144;-1;-1;-1.00;-1.00;2023-11-01 06:15:48.440;2023-11-01 06:16:10.307;21;failed;scheduled;MT-014280;indoor;1;FALLIDO;error from python script [ 20231101061548-49403123-STX.py ] for speed test on [ 172.25.242.235 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 06:41:58.417;45899;3569018;10936;172.28.134.107;13440.00;3360.00;http://181.49.90.146;4;2;14382.19;5830.93;2023-11-01 06:41:58.417;2023-11-01 06:42:57.867;59;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:38:43.597;49572;3569019;11058;172.28.125.19;13440.00;3360.00;http://172.28.103.2;4;2;17906.81;7706.10;2023-11-01 06:38:43.597;2023-11-01 06:39:32.840;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:46:06.160;26892;3569020;11074;172.28.128.163;13440.00;3360.00;http://172.28.103.6;4;2;17910.62;8397.40;2023-11-01 06:46:06.160;2023-11-01 06:46:57.703;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:42:43.097;21485;3569021;11163;172.28.131.11;13440.00;3360.00;http://172.28.103.2;4;2;17911.94;8422.39;2023-11-01 06:42:43.097;2023-11-01 06:43:32.263;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:42:31.830;74590;3569022;11169;172.25.204.227;13440.00;3360.00;http://172.25.133.10;4;2;20500.24;9066.59;2023-11-01 06:42:31.830;2023-11-01 06:43:26.257;54;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:46:18.070;26868;3569023;11291;172.25.135.235;13440.00;3360.00;http://181.49.90.146;4;2;16253.96;5949.85;2023-11-01 06:46:18.070;2023-11-01 06:47:15.910;57;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:58:41.463;30420;3569024;11345;172.25.132.11;16800.00;4200.00;http://172.28.103.2;4;2;18396.45;9318.54;2023-11-01 06:58:41.463;2023-11-01 06:59:32.833;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:22:41.380;42427;3569025;11443;172.28.140.139;13440.00;3360.00;http://181.49.90.145;4;2;15010.21;6141.13;2023-11-01 06:22:41.380;2023-11-01 06:23:40.237;58;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:45:54.617;45246;3569026;11444;172.28.129.147;13440.00;3360.00;http://172.28.103.2;4;2;17898.87;8301.51;2023-11-01 06:45:54.617;2023-11-01 06:46:44.467;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:14:33.470;45252;3569027;11446;172.28.129.155;13440.00;3360.00;http://172.25.133.10;4;2;16250.14;4339.57;2023-11-01 06:14:33.470;2023-11-01 06:15:23.227;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:59:14.767;21601;3569028;11583;172.25.10.203;16800.00;4200.00;http://172.28.103.2;4;2;21178.84;9321.48;2023-11-01 06:59:14.767;2023-11-01 07:00:08.097;53;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:28:34.130;32186;3569029;11620;172.25.31.211;13440.00;3360.00;http://172.28.103.6;4;2;17877.97;8414.73;2023-11-01 06:28:34.130;2023-11-01 06:29:23.563;49;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:21:57.123;44743;3569030;11673;172.28.128.107;13440.00;3360.00;http://172.28.103.2;4;2;17903.36;8331.82;2023-11-01 06:21:57.123;2023-11-01 06:22:48.467;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:46:42.277;26856;3569031;11767;172.28.128.235;13440.00;3360.00;http://172.28.103.6;4;2;17909.94;8376.31;2023-11-01 06:46:42.277;2023-11-01 06:47:33.667;51;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 06:41:02.417;20165;3569032;11829;172.25.254.75;16800.00;4200.00;http://181.49.90.146;4;2;20170.21;5956.56;2023-11-01 06:41:02.417;2023-11-01 06:42:05.453;63;succeeded;scheduled;MT-014280;indoor;1;SI;NULL;1
2023-11-01 06:01:33.883;31935;3569033;11844;172.28.131.211;20160.00;5040.00;http://172.25.133.10;12;4;23930.62;10044.94;2023-11-01 06:01:33.883;2023-11-01 06:02:53.493;79;succeeded;scheduled;MT-014280;indoor;0;SI;NULL;1
2023-11-01 07:03:47.153;31619;3569034;8625;172.25.75.123;20160.00;5040.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:03:47.153;2023-11-01 07:04:08.870;21;failed;on-demand;MTOD-296492;indoor;0;FALLIDO;error from python script [ 20231101070347-74055321-STX.py ] for speed test on [ 172.25.75.123 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:07:36.247;32345;3569035;6659;172.25.210.3;16800.00;4200.00;http://181.49.90.146;-1;-1;-1.00;-1.00;2023-11-01 07:07:36.247;2023-11-01 07:07:58.060;21;failed;on-demand;MTOD-296493;indoor;1;FALLIDO;error from python script [ 20231101070736-12963074-STX.py ] for speed test on [ 172.25.210.3 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:13:46.797;74106;3569036;7001;172.25.159.227;13440.00;3360.00;http://172.25.133.10;4;2;14253.80;5524.68;2023-11-01 07:13:46.797;2023-11-01 07:14:36.107;49;succeeded;on-demand;MTOD-296494;indoor;0;SI;NULL;1
2023-11-01 07:18:33.577;32639;3569037;6184;172.25.149.123;16800.00;4200.00;http://181.49.90.146;-1;-1;-1.00;-1.00;2023-11-01 07:18:33.577;2023-11-01 07:18:55.450;21;failed;on-demand;MTOD-296495;indoor;1;FALLIDO;error from python script [ 20231101071833-81877574-STX.py ] for speed test on [ 172.25.149.123 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:21:25.810;74363;3569038;12147;172.28.144.219;16800.00;4200.00;http://172.25.133.10;4;2;18446.95;5033.59;2023-11-01 07:21:25.810;2023-11-01 07:22:15.797;49;succeeded;on-demand;MTOD-296496;indoor;0;SI;NULL;1
2023-11-01 07:25:51.080;32460;3569039;5772;172.25.122.163;20160.00;5040.00;http://172.28.103.6;12;4;22316.24;10118.03;2023-11-01 07:25:51.080;2023-11-01 07:27:12.093;81;succeeded;on-demand;MTOD-296497;indoor;0;SI;NULL;1
2023-11-01 07:38:14.613;32106;3569040;5485;172.25.50.187;16800.00;4200.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:38:14.613;2023-11-01 07:38:36.410;21;failed;on-demand;MTOD-296498;indoor;1;FALLIDO;error from python script [ 20231101073814-20503630-STX.py ] for speed test on [ 172.25.50.187 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:38:27.080;32324;3569041;5804;172.25.61.203;16800.00;4200.00;http://181.49.90.146;4;2;21631.69;2354.63;2023-11-01 07:38:27.080;2023-11-01 07:40:44.707;137;succeeded;on-demand;MTOD-296499;indoor;1;NO;NULL;1
2023-11-01 07:39:38.113;32335;3569042;11851;172.25.252.211;13440.00;3360.00;http://181.49.90.145;4;2;16843.89;4998.47;2023-11-01 07:39:38.113;2023-11-01 07:40:38.160;60;succeeded;on-demand;MTOD-296500;indoor;1;SI;NULL;1
2023-11-01 07:40:57.893;32722;3569043;6097;172.25.169.67;16800.00;4200.00;http://181.49.90.146;4;2;19517.03;3150.45;2023-11-01 07:40:57.893;2023-11-01 07:42:53.177;115;succeeded;on-demand;MTOD-296501;indoor;1;NO;NULL;1
2023-11-01 07:42:32.237;74117;3569044;6633;172.25.159.43;23520.00;5880.00;http://172.28.103.2;12;4;26887.61;11383.34;2023-11-01 07:42:32.237;2023-11-01 07:43:52.037;79;succeeded;on-demand;MTOD-296502;indoor;0;SI;NULL;1
2023-11-01 07:47:45.537;48927;3569045;5850;172.25.31.107;13440.00;3360.00;http://172.28.103.6;4;2;17898.78;8456.80;2023-11-01 07:47:45.537;2023-11-01 07:48:35.317;49;succeeded;on-demand;MTOD-296503;indoor;0;SI;NULL;1
2023-11-01 07:56:33.497;70611;3569046;4245;172.25.37.67;16800.00;4200.00;http://172.25.133.10;4;2;17852.74;9317.09;2023-11-01 07:56:33.497;2023-11-01 07:57:22.850;49;succeeded;on-demand;MTOD-296504;indoor;0;SI;NULL;1
2023-11-01 07:56:37.213;70535;3569047;7773;172.25.226.243;16800.00;4200.00;http://181.49.90.146;4;2;18817.68;3361.56;2023-11-01 07:56:37.213;2023-11-01 07:58:53.070;135;succeeded;on-demand;MTOD-296504;indoor;1;NO;NULL;1
2023-11-01 07:56:38.803;19494;3569048;7941;172.25.230.203;20160.00;5040.00;http://172.28.103.6;12;4;23804.60;10453.36;2023-11-01 07:56:38.803;2023-11-01 07:57:58.377;79;succeeded;on-demand;MTOD-296504;indoor;0;SI;NULL;1
2023-11-01 07:56:42.010;70262;3569049;8277;172.25.181.163;16800.00;4200.00;http://172.28.103.6;4;2;13266.47;9155.86;2023-11-01 07:56:42.010;2023-11-01 07:59:08.970;146;succeeded;on-demand;MTOD-296504;indoor;0;NO;NULL;1
2023-11-01 07:56:42.863;21974;3569050;8287;172.25.76.243;16800.00;4200.00;http://172.28.103.2;4;2;20927.14;9506.76;2023-11-01 07:56:42.863;2023-11-01 07:57:41.703;58;succeeded;on-demand;MTOD-296504;indoor;0;SI;NULL;1
2023-11-01 07:56:52.197;21287;3569051;8672;172.28.123.19;20160.00;5040.00;http://181.49.90.146;12;4;22836.41;5700.36;2023-11-01 07:56:52.197;2023-11-01 07:58:20.740;88;succeeded;on-demand;MTOD-296504;indoor;1;SI;NULL;1
2023-11-01 07:56:54.137;20082;3569052;10165;172.25.235.179;16800.00;4200.00;http://172.28.103.6;4;2;20264.53;6566.38;2023-11-01 07:56:54.137;2023-11-01 07:57:55.707;61;succeeded;on-demand;MTOD-296504;indoor;0;SI;NULL;1
2023-11-01 07:56:56.300;19405;3569053;10222;172.25.251.227;13440.00;3360.00;http://172.28.103.6;4;2;17890.10;8368.35;2023-11-01 07:56:56.300;2023-11-01 07:57:45.643;49;succeeded;on-demand;MTOD-296504;indoor;0;SI;NULL;1
2023-11-01 07:56:57.730;10848;3569054;10595;172.25.67.67;13440.00;3360.00;http://172.25.133.10;4;2;17820.44;8331.64;2023-11-01 07:56:57.730;2023-11-01 07:57:48.050;50;succeeded;on-demand;MTOD-296504;indoor;0;SI;NULL;1
2023-11-01 07:56:59.433;20690;3569055;10638;172.25.243.187;16800.00;4200.00;http://172.25.133.10;4;2;4099.79;308.94;2023-11-01 07:56:59.433;2023-11-01 07:59:34.250;154;succeeded;on-demand;MTOD-296504;indoor;0;NO;NULL;1
2023-11-01 07:58:35.043;19257;3569056;8828;172.25.95.27;13440.00;3360.00;http://181.49.90.145;4;2;15490.45;3954.59;2023-11-01 07:58:35.043;2023-11-01 07:59:32.107;57;succeeded;on-demand;MTOD-296504;indoor;1;SI;NULL;1
2023-11-01 07:58:59.360;19843;3569057;10289;172.28.126.235;13440.00;3360.00;http://181.49.90.145;-1;-1;-1.00;-1.00;2023-11-01 07:58:59.360;2023-11-01 07:59:21.090;21;failed;on-demand;MTOD-296504;indoor;1;FALLIDO;error from python script [ 20231101075859-86731905-STX.py ] for speed test on [ 172.28.126.235 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:59:10.497;18841;3569058;7145;172.25.165.235;16800.00;4200.00;http://181.49.90.144;4;2;17983.78;3624.33;2023-11-01 07:59:10.497;2023-11-01 08:01:14.523;124;succeeded;on-demand;MTOD-296505;indoor;1;NO;NULL;1
2023-11-01 07:59:23.773;19840;3569059;10400;172.25.221.195;13440.00;3360.00;http://181.49.90.145;4;2;16637.63;1892.40;2023-11-01 07:59:23.773;2023-11-01 08:01:27.213;123;succeeded;on-demand;MTOD-296504;indoor;1;NO;NULL;1
2023-11-01 07:59:35.733;20862;3569060;8899;172.25.254.187;16800.00;4200.00;http://181.49.90.146;4;2;20077.87;5635.06;2023-11-01 07:59:35.733;2023-11-01 08:00:41.340;65;succeeded;on-demand;MTOD-296504;indoor;1;SI;NULL;1
2023-11-01 08:00:53.313;21884;3569061;8907;172.28.120.171;23520.00;5880.00;http://181.49.90.145;12;4;24256.90;10152.07;2023-11-01 08:00:53.313;2023-11-01 08:02:12.790;79;succeeded;on-demand;MTOD-296504;indoor;1;SI;NULL;1
2023-11-01 07:42:27.247;30546;3569062;4149;172.25.121.227;23520.00;5880.00;http://172.28.103.2;12;4;25920.98;11383.18;2023-11-01 07:42:27.247;2023-11-01 07:43:46.857;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:00:30.410;30435;3569063;4151;172.28.106.139;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:00:30.410;2023-11-01 07:00:52.270;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101070030-51682146-STX.py ] for speed test on [ 172.28.106.139 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:00:43.710;30478;3569064;4152;172.28.106.147;13440.00;3360.00;http://172.28.103.2;4;2;16456.48;8004.70;2023-11-01 07:00:43.710;2023-11-01 07:01:33.443;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:15:37.000;31678;3569065;4154;172.25.38.75;13440.00;3360.00;http://172.28.103.2;4;2;20357.80;19238.35;2023-11-01 07:15:37.000;2023-11-01 07:16:14.533;37;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:23:56.207;45681;3569066;4191;172.25.125.3;13440.00;3360.00;http://172.25.133.10;4;2;17707.43;2850.20;2023-11-01 07:23:56.207;2023-11-01 07:26:24.193;147;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:22:39.463;47375;3569067;4194;172.25.22.179;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:22:39.463;2023-11-01 07:23:01.243;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101072239-95557287-STX.py ] for speed test on [ 172.25.22.179 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:46:39.807;49402;3569068;4214;172.25.119.83;20160.00;5040.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:46:39.807;2023-11-01 07:47:01.813;22;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101074639-89199373-STX.py ] for speed test on [ 172.25.119.83 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:27:58.300;54734;3569069;4236;172.25.122.155;13440.00;3360.00;http://172.28.103.2;4;2;269.14;238.34;2023-11-01 07:27:58.300;2023-11-01 07:30:15.277;136;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:49:50.637;32284;3569070;4239;172.25.80.131;20160.00;5040.00;http://172.28.103.6;12;4;23095.48;9777.80;2023-11-01 07:49:50.637;2023-11-01 07:51:10.577;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:28:09.267;48898;3569071;4263;172.25.31.51;13440.00;3360.00;http://172.25.133.10;4;2;17432.95;8309.47;2023-11-01 07:28:09.267;2023-11-01 07:29:00.533;51;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:13:35.127;48145;3569072;4306;172.25.59.219;13440.00;3360.00;http://181.49.90.145;4;2;18101.77;5839.31;2023-11-01 07:13:35.127;2023-11-01 07:14:24.567;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:22:50.413;47368;3569073;4345;172.25.50.123;13440.00;3360.00;http://172.28.103.2;4;2;17900.29;8379.59;2023-11-01 07:22:50.413;2023-11-01 07:23:39.877;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:29:15.553;36577;3569074;4361;172.25.59.67;16800.00;4200.00;http://181.49.90.146;4;2;20024.63;9494.63;2023-11-01 07:29:15.553;2023-11-01 07:30:14.430;58;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:24:51.117;48384;3569075;4370;172.25.33.75;13440.00;3360.00;http://172.28.103.2;4;2;17141.05;8206.64;2023-11-01 07:24:51.117;2023-11-01 07:25:40.387;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:01:38.953;31839;3569076;4382;172.25.49.43;20160.00;5040.00;http://172.25.133.10;12;4;23972.56;10306.74;2023-11-01 07:01:38.953;2023-11-01 07:03:01.703;82;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:49:16.153;30089;3569077;4391;172.28.107.115;20160.00;5040.00;http://172.28.103.6;12;4;22895.97;10314.79;2023-11-01 07:49:16.153;2023-11-01 07:50:34.930;78;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:16:33.067;30062;3569078;4393;172.28.103.107;13440.00;3360.00;http://172.28.103.6;4;2;17869.19;8278.20;2023-11-01 07:16:33.067;2023-11-01 07:17:22.537;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:37:49.793;11113;3569079;4398;172.28.117.227;23520.00;5880.00;http://172.28.103.2;12;4;27658.25;11364.53;2023-11-01 07:37:49.793;2023-11-01 07:39:09.120;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:03:28.290;31372;3569080;4408;172.25.38.155;13440.00;3360.00;http://172.28.103.6;4;2;24786.45;4396.55;2023-11-01 07:03:28.290;2023-11-01 07:06:19.547;171;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:27:14.437;31648;3569081;4433;172.25.119.195;13440.00;3360.00;http://172.25.133.10;4;2;2076.10;79.59;2023-11-01 07:27:14.437;2023-11-01 07:29:46.850;152;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
2023-11-01 07:16:55.393;26040;3569082;4436;172.25.37.179;13440.00;3360.00;http://172.25.133.10;4;2;17824.53;8398.79;2023-11-01 07:16:55.393;2023-11-01 07:17:44.827;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:16:10.647;30224;3569083;4454;172.25.41.179;13440.00;3360.00;http://172.28.103.2;4;2;17850.48;7897.08;2023-11-01 07:16:10.647;2023-11-01 07:17:00.290;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:03:05.040;31393;3569084;4463;172.25.28.43;13440.00;3360.00;http://172.25.133.10;4;2;16417.68;3421.39;2023-11-01 07:03:05.040;2023-11-01 07:05:33.173;148;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:00:52.490;30430;3569085;4478;172.28.106.91;13440.00;3360.00;http://172.28.103.2;4;2;16502.64;4543.32;2023-11-01 07:00:52.490;2023-11-01 07:01:43.257;50;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:52:16.043;21193;3569086;4540;172.25.127.195;20160.00;5040.00;http://172.25.133.10;12;4;23775.39;9811.92;2023-11-01 07:52:16.043;2023-11-01 07:53:35.577;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:35:59.437;31352;3569087;4543;172.25.115.179;23520.00;5880.00;http://172.25.133.10;12;4;27219.10;6603.28;2023-11-01 07:35:59.437;2023-11-01 07:37:18.860;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:47:46.997;13258;3569088;4549;172.25.120.227;20160.00;5040.00;http://181.49.90.144;12;4;24188.51;6074.53;2023-11-01 07:47:46.997;2023-11-01 07:49:17.230;90;succeeded;scheduled;MT-014281;indoor;1;SI;NULL;1
2023-11-01 07:59:09.650;31702;3569089;4565;172.25.115.171;20160.00;5040.00;http://172.28.103.2;12;4;22857.37;10375.94;2023-11-01 07:59:09.650;2023-11-01 08:00:29.063;79;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:54:50.127;48659;3569090;4580;172.25.60.11;20160.00;5040.00;http://181.49.90.146;-1;-1;-1.00;-1.00;2023-11-01 07:54:50.127;2023-11-01 07:55:11.903;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101075450-48769329-STX.py ] for speed test on [ 172.25.60.11 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:26:30.403;70762;3569091;4602;172.25.122.195;13440.00;3360.00;http://172.28.103.2;-1;-1;-1.00;-1.00;2023-11-01 07:26:30.403;2023-11-01 07:26:52.180;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101072630-35861656-STX.py ] for speed test on [ 172.25.122.195 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:45:20.433;41960;3569092;4612;172.25.36.251;23520.00;5880.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:45:20.433;2023-11-01 07:45:42.187;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101074520-26251890-STX.py ] for speed test on [ 172.25.36.251 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:23:01.537;47141;3569093;4622;172.25.50.115;13440.00;3360.00;http://172.28.103.6;4;2;14936.25;4904.55;2023-11-01 07:23:01.537;2023-11-01 07:23:50.960;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:16:44.287;26869;3569094;4677;172.28.103.83;13440.00;3360.00;http://172.28.103.6;4;2;13887.32;5891.50;2023-11-01 07:16:44.287;2023-11-01 07:17:33.790;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:25:35.380;21593;3569095;4692;172.28.106.43;13440.00;3360.00;http://172.25.133.10;4;2;17804.12;8335.35;2023-11-01 07:25:35.380;2023-11-01 07:26:24.707;49;succeeded;scheduled;MT-014281;indoor;0;SI;NULL;1
2023-11-01 07:28:31.183;48665;3569096;4710;172.25.29.51;13440.00;3360.00;http://172.25.133.10;-1;-1;-1.00;-1.00;2023-11-01 07:28:31.183;2023-11-01 07:28:52.960;21;failed;scheduled;MT-014281;indoor;0;FALLIDO;error from python script [ 20231101072831-88647083-STX.py ] for speed test on [ 172.25.29.51 ]: [ SpeedTest Python Script Error: Error running Speed test: Socket error: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond  ], exit code [ 1 ].;1
2023-11-01 07:27:03.410;38679;3569097;4714;172.25.120.147;13440.00;3360.00;http://172.28.103.6;4;2;15369.68;1181.08;2023-11-01 07:27:03.410;2023-11-01 07:29:30.880;147;succeeded;scheduled;MT-014281;indoor;0;NO;NULL;1
